date,time,method,puzzle,discoveredSolution,identical,providedSolution
2023-11-19,21:24:52,R&B,036704100007632000094500000000100034069807512000053000920000006050208001470300050,836794125517632849294581763785126934369847512142953687928415376653278491471369258,True,836794125517632849294581763785126934369847512142953687928415376653278491471369258
2023-11-19,21:24:52,R&B,300400192008205047720010058439006500000901006261000000007182960190053000680704205,356478192918265347724319658439826571875931426261547839547182963192653784683794215,True,356478192918265347724319658439826571875931426261547839547182963192653784683794215
2023-11-19,21:24:52,R&B,170504069009000005546091300680070020930100640700209500000006004000700096408002750,173524869829637415546891372685473921932185647714269538297356184351748296468912753,True,173524869829637415546891372685473921932185647714269538297356184351748296468912753
2023-11-19,21:24:52,R&B,360000209800309005090012076000000002080090610603041800026580031100000000500020908,361457289872369145495812376719638452284795613653241897926584731138976524547123968,True,361457289872369145495812376719638452284795613653241897926584731138976524547123968
2023-11-19,21:24:52,R&B,006102487002080000700430000015000740897004002230750098060275830000009010028610570,356192487942587361781436925615928743897364152234751698169275834573849216428613579,True,356192487942587361781436925615928743897364152234751698169275834573849216428613579
2023-11-19,21:24:52,R&B,080026005000000623020940170050092081708400002090000040075634200260080030903007806,387126495419875623526943178654792381738451962192368547875634219261589734943217856,True,387126495419875623526943178654792381738451962192368547875634219261589734943217856
2023-11-19,21:24:52,R&B,079538200000920037002000008085340002003280540001057309000170820000802406008463700,179538264856924137342716958985341672763289541421657389694175823537892416218463795,True,179538264856924137342716958985341672763289541421657389694175823537892416218463795
2023-11-19,21:24:52,R&B,201006500000500800087300960000603704020009000400102398005060239093270081002001005,231896547964527813587314962159683724328749156476152398715468239693275481842931675,True,231896547964527813587314962159683724328749156476152398715468239693275481842931675
2023-11-19,21:24:52,R&B,450029030139480050802300009504008090008500047070614008705000200200860900000070080,457129836139486752862357419524738691618592347973614528785941263241863975396275184,True,457129836139486752862357419524738691618592347973614528785941263241863975396275184
2023-11-19,21:24:52,R&B,000008601400706850050003040005020004146580000003004905061805492020900076097600010,739458621412796853658213749985327164146589237273164985361875492824931576597642318,True,739458621412796853658213749985327164146589237273164985361875492824931576597642318
2023-11-19,21:24:52,R&B,090060085180002369360900000050040008000009004074200050000736590700000000509000073,497361285185472369362958417953647128621589734874213956248736591736195842519824673,True,497361285185472369362958417953647128621589734874213956248736591736195842519824673
2023-11-19,21:24:52,R&B,170526093890000602200198050520001080000050007900800100000973208069080500380610079,174526893895734612236198754527341986618259347943867125451973268769482531382615479,True,174526893895734612236198754527341986618259347943867125451973268769482531382615479
2023-11-19,21:24:52,R&B,000081003030054800804007615056100382180500700090870001315060000678915034009030106,567281493931654827824397615756149382183526749492873561315462978678915234249738156,True,567281493931654827824397615756149382183526749492873561315462978678915234249738156
2023-11-19,21:24:52,R&B,704930008008607000039000400070000600400500032000023709800200300206308175013700204,764931528528647913139852467372489651491576832685123749857214396246398175913765284,True,764931528528647913139852467372489651491576832685123749857214396246398175913765284
2023-11-19,21:24:52,R&B,570203001903004085041000300700000190000098000219007030054806070002970010090020053,576283941923714685841569327768352194435198762219647538154836279382975416697421853,True,576283941923714685841569327768352194435198762219647538154836279382975416697421853
2023-11-19,21:24:52,R&B,600000701010079603273801000800750002007018000021040008180025300030004060400307200,694532781518479623273861954846753192957218436321946578189625347732194865465387219,True,694532781518479623273861954846753192957218436321946578189625347732194865465387219
2023-11-19,21:24:52,R&B,580700940027091030010008706038200079269807005051936080895173200000504800342609107,583762941627491538914358726438215679269847315751936482895173264176524893342689157,True,583762941627491538914358726438215679269847315751936482895173264176524893342689157
2023-11-19,21:24:52,R&B,603000002709400300000000940210050890308027654060800701804001000500009438000300010,643985172759412386182736945217654893398127654465893721834571269571269438926348517,True,643985172759412386182736945217654893398127654465893721834571269571269438926348517
2023-11-19,21:24:52,R&B,503004008008900605000570041130700006020600003406103000950017062001025030000896504,513264978748931625269578341135782496827649153496153287954317862681425739372896514,True,513264978748931625269578341135782496827649153496153287954317862681425739372896514
2023-11-19,21:24:52,R&B,070940320200675009050008406843152000062407081000809004090200000000080060305000140,678941325234675819159328476843152697962437581517869234496213758721584963385796142,True,678941325234675819159328476843152697962437581517869234496213758721584963385796142
2023-11-19,21:24:52,R&B,250400000300000054100000006000803009030000040090570020001030690003005082020069010,256497138379681254184352976417823569532916847698574321741238695963145782825769413,True,256497138379681254184352976417823569532916847698574321741238695963145782825769413
2023-11-19,21:24:52,R&B,100004875900071002800502049300100490570049218001020356045063081619007003703215064,132694875954871632867532149328156497576349218491728356245963781619487523783215964,True,132694875954871632867532149328156497576349218491728356245963781619487523783215964
2023-11-19,21:24:52,R&B,300007000009006710600004359702010098530409007001000000168000200900030580050000971,325197864489356712617824359742513698536489127891762435168975243974231586253648971,True,325197864489356712617824359742513698536489127891762435168975243974231586253648971
2023-11-19,21:24:52,R&B,140203000986005030070009005000000800069000143007306520000830700328017056791600382,145263978986175234273489615432591867569728143817346529654832791328917456791654382,True,145263978986175234273489615432591867569728143817346529654832791328917456791654382
2023-11-19,21:24:52,R&B,800005002420103865035048970742800109390750000518490030007004000953010020004500710,871965342429173865635248971742836159396751284518492637187324596953617428264589713,True,871965342429173865635248971742836159396751284518492637187324596953617428264589713
2023-11-19,21:24:52,R&B,100780005030049120009300478850000000306904802000063040900420050400000000620038094,142786935738549126569312478854271369376954812291863547983427651417695283625138794,True,142786935738549126569312478854271369376954812291863547983427651417695283625138794
2023-11-19,21:24:52,R&B,010000340920683050030714000052060001000001003000400079186592000049130006000046000,617925348924683157835714692752369481498271563361458279186592734549137826273846915,True,617925348924683157835714692752369481498271563361458279186592734549137826273846915
2023-11-19,21:24:52,R&B,500280006980053000023607008618075040407800060005064780351000604700000800809010075,574281936986453127123697458618975342497832561235164789351728694762549813849316275,True,574281936986453127123697458618975342497832561235164789351728694762549813849316275
2023-11-19,21:24:52,R&B,807026035450008070306570000971005243503742601600913000008109067000084010109050080,817426935452398176396571824971865243583742691624913758248139567765284319139657482,True,817426935452398176396571824971865243583742691624913758248139567765284319139657482
